rs,name,lon,lat,r1
355,Hardbakke,4.843,61.078,100
120,Fosnavåg,5.63,62.342,100
247,Kalvåg,4.872,61.767,144
355,Byrknes,4.837,60.897,100
1058,Måløy,5.112,61.938,296
144,Torsteinvik,4.941,60.491,144
296,Larsnes,5.579,62.204,120
172,Hammarsland,5.078,60.206,100
247,Ulsteinvik,5.851,62.345,120
144,Bremanger,4.978,61.841,100
144,Fedje,4.703,60.779,100
511,Florø,5.033,61.599,296
172,Askvoll,5.063,61.349,120
172,Årås,4.924,60.781,100
120,Haugland,4.928,60.699,100
120,Leikanger,5.318,62.118,100
206,Selje,5.349,62.042,100
144,Eivindvik,5.079,60.982,100
355,Svelgen,5.297,61.769,120
120,Manger,5.039,60.639,100
120,Tælavåg,4.984,60.261,100
206,Bryggja,5.451,61.941,100
735,Lindås,5.153,60.735,144
144,Fiskåbygd,5.559,62.1,100
355,Dale,5.396,61.36,144
296,Eikefjord,5.464,61.589,100
296,Knarvik,5.281,60.545,120
144,Bekkjarvik,5.195,60.011,100
3154,Bergen,5.325,60.393,2191
206,Storebø,5.247,60.086,100
120,Torvika,5.788,61.921,100
120,Naustdal,5.717,61.512,100
144,Langevåg,5.212,59.602,100
296,Fitjar,5.326,59.921,120
613,Ørsta,6.127,62.201,206
120,Søfteland,5.45,60.238,100
296,Skodje,6.704,62.504,100
247,Sveio,5.341,59.539,100
247,Skudeneshamn,5.265,59.151,100
2191,Ålesund,6.159,62.474,1522
735,Leirvik,5.502,59.784,296
120,Hausvik,5.498,60.448,100
144,Østenstad,5.629,59.425,100
120,Uskedal,5.865,59.93,100
426,Skei,6.483,61.573,172
426,Osøyro,5.473,60.185,172
120,Judaberg,5.871,59.166,100
247,Hæen,5.732,58.56,100
247,Sande,5.795,61.323,100
1058,Haugesund,5.287,59.415,355
247,Roald,6.12,62.583,100
1058,Førde,5.848,61.456,882
172,Mosterhamn,5.383,59.702,100
613,Nordfjordeid,5.995,61.909,206
296,Kopervik,5.309,59.281,120
144,Våge,5.523,60.04,100
120,Volda,6.076,62.145,100
144,Førde,5.473,59.61,100
120,Austnes,6.264,62.639,100
206,Vaksdal,5.74,60.48,100
120,Bokn,5.437,59.229,100
296,Dale,5.82,60.585,172
206,Haga,5.769,60.386,144
144,Ydstebøhamn,5.403,59.062,100
144,Langhaugane,6.061,61.482,100
172,Eikelandsosen,5.748,60.245,120
172,Skjold,5.577,59.503,100
511,Høyanger,6.074,61.22,206
296,Sandane,6.217,61.776,120
120,Årset,6.398,62.504,100
120,Sunde/Valen,5.716,59.837,100
296,Steinshamn,6.467,62.783,100
206,Stenebyen,5.594,58.842,100
120,Ølen,5.815,59.605,100
172,Vikevåg,5.703,59.101,120
206,Sykkylven,6.579,62.389,144
120,Vatne,6.621,62.559,100
206,Midsund,6.676,62.673,100
144,Skånevik,5.93,59.73,100
426,Bryne,5.653,58.734,172
296,Rosendal,6.014,59.987,120
144,Grodås,6.528,61.97,100
144,Nærbø,5.645,58.667,100
1826,Stavanger/Sandnes,5.729,58.951,1269
296,Etne,5.943,59.666,144
247,Nedstrand,5.854,59.347,100
206,Vikedal,5.905,59.497,100
144,Byrkjelo,6.507,61.733,120
511,Norheimsund,6.158,60.372,206
206,Jondal,6.255,60.279,100
206,Bud,6.916,62.906,100
247,Balestrand,6.531,61.209,100
296,Stryn,6.718,61.905,247
735,Vossevangen,6.422,60.631,426
296,Viksøyri,6.583,61.085,206
120,Jørpeland,6.043,59.02,120
120,Ålvik,6.435,60.433,100
355,Hellesylt,6.861,62.09,144
144,Olden,6.809,61.835,100
172,Stranda,6.935,62.309,144
206,Oltedal,6.034,58.828,120
144,Stordal,6.993,62.383,100
247,Hjelmelandsvågen,6.182,59.235,144
355,Sand,6.254,59.487,144
120,Forsand,6.1,58.9,100
120,Eide,7.447,62.919,120
144,Farstad,7.164,62.976,100
206,Ulvik,6.917,60.569,100
172,Voll,7.439,62.53,100
247,Vestnes,7.089,62.622,100
1058,Egersund,5.999,58.448,247
247,Elnesvågen,7.157,62.855,100
206,Moi,6.55,58.458,120
511,Sauda,6.356,59.652,355
296,Lærdalsøyri,7.483,61.098,120
296,Vikeså,6.08,58.633,144
511,Molde,7.169,62.74,426
247,Eidsvåg,8.055,62.776,172
144,Tresfjord,7.128,62.524,100
613,Odda,6.547,60.067,426
206,Lofthus,6.659,60.325,206
120,Granvin,6.723,60.526,100
120,Gilja,6.253,58.809,100
206,Skarde,6.596,59.931,100
206,Kårvåg,7.439,63.013,100
247,Hauge,6.288,58.344,120
882,Sogndalsfjøra,7.095,61.231,511
172,Hafslo,7.201,61.317,100
355,Røldal,6.822,59.833,206
355,Gaupne,7.293,61.405,144
206,Kleive,7.632,62.794,100
355,Eidfjord,7.074,60.467,172
511,Aurlandsvangen,7.19,60.906,144
172,Batnfjordsøra,7.678,62.893,100
1058,Kristiansund,7.73,63.112,296
355,Åndalsnes,7.687,62.562,206
426,Tonstad,6.72,58.664,172
355,Flekkefjord,6.665,58.295,296
172,Farsund,6.787,58.092,120
144,Årdalstangen,7.712,61.24,100
120,Rausand,8.122,62.832,100
172,Tingvollvågen,8.2,62.915,120
882,Evje,7.813,58.587,206
144,Liknes,6.963,58.315,120
613,Valle,7.539,59.212,206
247,Øvre Årdal,7.805,61.309,247
426,Hovden,7.36,59.561,247
172,Hol,8.293,60.616,100
172,Lesja,8.855,62.12,100
296,Bykle,7.333,59.35,172
206,Liabø,8.314,63.118,120
247,Lyngdal,7.068,58.137,172
296,Skeie,7.234,58.464,120
296,Aure,8.531,63.268,206
206,Bismo,8.262,61.884,120
120,Byremo,7.401,58.423,100
120,Vigeland,7.302,58.083,100
426,Sunndalsøra,8.563,62.674,355
247,Sistranda,8.828,63.728,100
355,Skei/Surnadalsøra,8.696,62.966,247
355,Mandal,7.455,58.029,247
120,Krossen,7.519,58.095,100
296,Øyslebø,7.552,58.17,100
247,Geilo,8.208,60.536,144
247,Fossbergom,8.562,61.838,206
613,Åmot,7.992,59.572,206
426,Fillan,8.974,63.605,247
426,Bygland,7.8,58.828,120
247,Krossen,8.062,59.695,100
247,Dalen,8.004,59.443,100
172,Byglandsfjord,7.805,58.668,100
426,Hægeland,7.742,58.384,100
511,Kyrksæterøra,9.078,63.293,247
355,Fyresdal,8.092,59.185,172
355,Hemsedal,8.555,60.863,144
120,Hestvika,9.192,63.559,100
144,Søgne,7.817,58.096,100
355,Ål,8.558,60.63,144
1522,Gol,8.933,60.697,426
296,Myra,8.865,58.75,100
206,Ulefoss,9.272,59.278,120
1058,Dombås,9.13,62.076,172
172,Rindal,9.21,63.057,172
172,Kviteseid,8.474,59.409,100
247,Seljord,8.628,59.487,172
296,Åmli,8.482,58.759,172
120,Bjølstad,9.284,61.76,100
172,Lysøysund,9.878,63.883,120
1826,Kristiansand,7.999,58.147,882
206,Råkvågen,10.075,63.76,100
120,Langørjan,10.141,63.417,100
426,Bagn,9.546,60.825,144
144,Torpo,8.715,60.665,100
144,Skålevik,8.014,58.081,100
206,Neslandsvatn,9.163,58.972,100
613,Beitostølen,8.923,61.243,206
1269,Rjukan,8.588,59.879,296
247,Vågåmo,9.098,61.875,172
144,Birkeland,8.231,58.33,100
206,Dovre,9.242,61.981,100
120,Miland,8.765,59.929,100
426,Tveitsund,8.524,59.021,206
511,Brekstad,9.665,63.689,296
144,Røn,9.059,61.035,100
247,Moane,9.09,61.132,100
120,Lalm,9.276,61.814,100
247,Tinn Austbygd,8.825,59.996,100
172,Lillesand,8.376,58.251,100
735,Rødberg,8.945,60.269,247
247,Løkken Verk,9.701,63.125,144
247,Nesbyen,9.104,60.571,100
355,Fagernes,9.237,60.988,247
172,Selbekken,9.819,63.506,100
247,Grimstad,8.594,58.344,100
1058,Oppdal,9.693,62.595,613
247,Orkanger/Fannrem,9.858,63.31,206
120,Rykene,8.64,58.408,100
355,Otta,9.54,61.773,144
120,Sandbumoen,9.531,61.72,100
206,Årnset,9.965,63.586,100
120,Veggli,9.147,60.044,120
120,Ubergsmoen,8.823,58.682,100
613,Arendal,8.775,58.466,355
1058,Bø,9.069,59.413,120
144,Kvam,9.683,61.666,100
1058,Å,10.214,63.966,206
206,Tvedestrand,8.926,58.623,120
247,Preststranda,9.061,59.096,144
206,Gjerstad,9.021,58.88,100
426,Berkåk,10.012,62.83,172
1522,Vinstra,9.746,61.598,355
144,Kilsund,8.978,58.556,100
144,Vanvikan,10.216,63.555,100
206,Notodden,9.266,59.561,172
172,Eikeland,9.082,58.804,100
144,Bruflat,9.645,60.892,100
355,Folldal,9.991,62.135,247
172,Soknedal,10.186,62.948,100
296,Nordagutu,9.327,59.416,100
206,Ringebu,10.141,61.529,144
735,Støren,10.287,63.039,206
172,Kvål,10.282,63.231,100
247,Lundamo,10.287,63.153,100
296,Åmot/Geithus,9.966,59.935,144
247,Granrudmoen,10.444,61.246,100
144,Vingrom,10.425,61.049,100
613,Tynset,10.777,62.272,247
426,Namdalseid,11.224,64.223,100
120,Noresund,9.621,60.179,100
296,Risør,9.231,58.721,120
144,Holmestrand,10.315,59.489,144
