rs,name,lon,lat,r1
414,Bellinzona,9.03,46.194,200
3062,Lugano,8.951,46.004,856
288,Rüthi (Rheintal),9.539,47.295,200
288,Mendrisio,8.99,45.87,200
1027,Chur,9.531,46.851,496
288,Promontogno,9.558,46.34,200
345,Davos,9.836,46.804,200
345,Poschiavo,10.058,46.326,200
595,Scuol,10.294,46.796,240
288,Samnaun Dorf,10.36,46.944,200
345,Valchava,10.404,46.602,200
345,Nyon,6.238,46.384,200
2127,Genève,6.143,46.21,1478
595,Lausanne,6.628,46.518,288
414,Biel#Bienne,7.247,47.137,200
288,Fribourg,7.156,46.805,200
414,Thun,7.631,46.753,200
288,Moutier,7.37,47.28,200
240,La Roche FR,7.138,46.696,200
345,Monthey,6.954,46.255,240
856,Basel,7.591,47.549,496
1232,Bern,7.444,46.947,496
240,Martigny,7.074,46.102,200
496,Saanen,7.259,46.489,200
1027,Sion,7.36,46.228,414
288,Sumiswald,7.744,47.029,200
414,Olten,7.906,47.352,200
240,Unterseen,7.848,46.685,200
414,Mürren,7.892,46.56,200
288,St. Niklaus (VS),7.801,46.172,200
240,Losone,8.761,46.165,200
288,Zermatt,7.746,46.02,200
714,Luzern,8.309,47.046,288
714,Brig,7.988,46.316,345
100000,Zürich,8.534,47.381,100000
714,Thayngen,8.703,47.746,200
240,Zug,8.511,47.175,200
345,Münster VS,8.263,46.488,200
288,Seuzach,8.739,47.535,200
288,Schwyz,8.652,47.022,200
345,Altdorf UR,8.633,46.876,200
595,Segnas,8.829,46.695,200
496,Niederurnen,9.053,47.125,240
240,Faido,8.801,46.478,200
714,St. Gallen,9.38,47.424,496
240,Vrin,9.098,46.654,200
345,Biasca,8.968,46.361,200
714,St. Moritz,9.837,46.497,240
