rs,name,lon,lat,r1
55,Mtsamboro,45.069,-12.697,55
134,Boueni,45.079,-12.906,66
33,M'Tsangamouji,45.083,-12.758,24
134,Sada,45.1,-12.848,55
94,Tsingoni,45.103,-12.787,79
33,Chiconi,45.113,-12.829,24
79,Bandraboua,45.12,-12.701,0
79,Chirongui,45.151,-12.934,46
112,Bandrele,45.195,-12.908,55
94,Koungou,45.204,-12.734,33
46,Mamoudzou,45.232,-12.78,46
55,Acoua,45.057,-12.721,28
66,Kani-Keli,45.105,-12.956,33
55,Ouangani,45.139,-12.848,39
192,Dembeni,45.185,-12.843,79
100000,Dzaoudzi,45.272,-12.787,0
