rmax,name,lon,lat
240,Lisnaskea,-7.443,54.253
240,Dungiven,-6.919,54.926
714,Newry,-6.334,54.178
288,Downpatrick,-5.709,54.326
595,Ballymena,-6.274,54.862
345,Coleraine,-6.664,55.13
288,Cookstown,-6.743,54.649
288,Armagh,-6.654,54.351
345,Banbridge,-6.267,54.349
288,Strabane,-7.463,54.824
1027,Omagh,-7.296,54.6
414,Enniskillen,-7.631,54.345
595,Londonderry,-7.319,54.999
595,Belleek,-8.085,54.482
240,Clogher,-7.167,54.413
345,Leeds,-1.548,53.744
345,Bury St Edmunds,0.716,52.227
100000,London,-0.088,51.513
345,North Walsham,1.388,52.821
1773,Norwich,1.28,52.632
414,Stonehaugh,-2.324,55.08
345,King's Lynn,0.417,52.755
288,Heacham,0.491,52.901
240,Deadwater,-2.62,55.266
345,Carrshield,-2.305,54.822
496,Chester,-2.894,53.198
496,Brecon,-3.383,51.95
288,Welshpool,-3.143,52.662
240,Dol-fach,-3.602,52.603
240,Llandovery,-3.798,51.995
345,Pwllheli,-4.423,52.885
496,Peterborough,-0.259,52.581
496,Dolgellau,-3.886,52.743
240,Bala,-3.597,52.912
414,Colwyn Bay,-3.721,53.291
856,Swansea,-3.949,51.643
288,Pitton,-4.268,51.564
345,Rhondda,-3.47,51.645
240,Pyle,-3.688,51.528
414,Blaenau Ffestiniog,-3.937,52.994
714,Aberystwyth,-4.063,52.41
496,Cardigan,-4.66,52.085
595,Reading,-0.968,51.451
240,Mold,-3.142,53.166
345,Lampeter,-4.081,52.115
240,Rhewl,-3.218,52.995
595,Haverfordwest,-4.98,51.798
240,Brynmawr,-3.176,51.8
496,Huntly,-2.787,57.447
2127,Aberdeen,-2.123,57.16
345,Muir,-3.538,56.988
1027,Inverness,-4.231,57.464
1232,Fort William,-5.103,56.819
414,Allt nan Sugh,-5.487,57.311
345,Polloch,-5.611,56.757
288,Tofts,-3.087,58.596
288,Clachan,-5.071,57.815
240,Coulags,-5.399,57.45
288,Braemore,-3.57,58.251
288,Invercreran,-5.232,56.573
288,Killiemor,-6.082,56.483
345,Carsaig,-5.979,56.324
595,Bunnahabhain,-6.126,55.881
414,Kintour,-6.046,55.688
288,Ardanaiseig,-5.096,56.378
240,Calgary,-6.274,56.584
1027,Heylipol,-6.914,56.484
1232,Dumfries,-3.608,55.069
714,Stranraer,-5.024,54.899
240,Annan,-3.254,54.987
496,Harris,-6.382,56.976
714,Mudale,-4.504,58.286
240,Ardchuilk,-4.884,57.401
288,Scardroy,-4.986,57.522
240,Barnhills,-5.152,55.001
496,Drummore,-4.894,54.69
856,Opinan,-5.582,57.906
288,Morebattle,-2.362,55.518
345,Balnahard,-6.16,56.117
345,Ardheslaig,-5.707,57.547
240,Hilton,-3.814,57.847
288,Glentrool Village,-4.574,55.073
240,Dalbeattie,-3.821,54.932
496,Heilam,-4.651,58.501
496,Aboyne,-2.785,57.073
240,Alford,-2.7,57.231
595,Peterhead,-1.795,57.491
288,Inverurie,-2.386,57.287
414,Fraserburgh,-2.016,57.687
345,Stonehaven,-2.218,56.967
414,Banff,-2.526,57.665
240,Lochgarthside,-4.451,57.24
345,Hawick,-2.782,55.428
714,Galashiels,-2.794,55.611
240,Peebles,-3.187,55.648
240,Torrlaoighseach,-5.392,57.194
414,Dalwhinnie,-4.243,56.938
240,Rhue,-5.21,57.922
240,Eyemouth,-2.094,55.87
345,Dunbar,-2.53,56.001
496,Portree,-6.198,57.404
240,Blegbie,-2.829,55.846
345,Redding,-3.732,55.988
414,Arscaig,-4.529,58.09
240,Moy,-4.596,56.909
345,Strathan,-5.325,56.968
714,Edinburgh,-3.2,55.938
414,Rottal,-3.031,56.814
496,Campbeltown,-5.598,55.418
345,Newton,-5.005,58.239
345,St Andrews,-2.81,56.336
414,Trumpan,-6.634,57.559
288,Leckie,-5.191,57.631
414,Langholm,-3,55.152
496,Moffat,-3.439,55.334
345,Lunga,-5.555,56.2
595,Lochgoilhead,-4.899,56.17
240,Lochgilphead,-5.426,56.033
240,Garryhorn,-4.289,55.215
1027,Dundee,-2.974,56.475
288,Kilmarnock,-4.498,55.607
496,Alness,-4.251,57.696
345,Port Mor,-6.226,56.835
240,Dorrery,-3.589,58.472
595,Aviemore,-3.826,57.198
288,Arbroath,-2.591,56.563
240,Forfar,-2.89,56.642
345,Yeovil,-2.636,50.946
288,Chard,-2.959,50.874
288,Richmond,-1.732,54.407
414,Keld,-2.166,54.405
240,Clay Coton,-1.128,52.388
414,Thame,-0.975,51.749
595,Taunton,-3.103,51.021
345,Minehead,-3.474,51.198
856,Northampton,-0.879,52.237
496,Frome,-2.315,51.231
414,Ripon,-1.53,54.135
240,Stone,-2.142,52.898
414,Melbost Borve,-6.436,58.43
240,Earsary,-7.425,56.973
288,Tobson,-6.873,58.243
240,Scotvein,-7.236,57.488
595,Sgarasta Bheag,-7.049,57.824
496,Gerinish,-7.365,57.353
240,Largymore,-5.09,55.475
496,Wethersta,-1.347,60.373
1027,Snevlabreck,-1.003,60.677
240,Gossabrough,-1.037,60.528
345,Channerwick,-1.277,59.992
240,Scatness,-1.305,59.873
240,Quoys,-0.87,60.796
1232,St Kilda,-8.563,57.812
595,Whitehaven,-3.578,54.542
240,Corrie,-5.141,55.637
288,Bruray,-0.754,60.425
414,Da Hametoon,-2.067,60.12
1232,Stonybreck,-1.638,59.524
345,Penrith,-2.748,54.664
288,Veness,-2.744,59.151
414,Perth,-3.444,56.398
288,Crieff,-3.838,56.374
