rs,name,lon,lat,r1
345,Osby,14.001,56.385,200
240,Soesdala,13.677,56.039,200
414,Aengelholm,12.877,56.253,200
414,Falkenberg,12.496,56.903,200
1027,Halmstad,12.899,56.675,595
345,Hyltebruk,13.241,57.005,200
240,Oskarstroem,12.976,56.797,200
856,Varberg,12.27,57.112,414
414,Norrkoeping,16.179,58.591,288
288,Tjaellmo,15.354,58.716,240
1232,Joenkoeping,14.16,57.755,714
414,Hallstavik,18.599,60.054,200
240,Malilla,15.788,57.384,200
414,Moensteras,16.441,57.042,200
1027,Oskarshamn,16.432,57.257,496
288,Hoervik,14.765,56.04,200
288,Karlshamn,14.856,56.174,0
595,Karlskrona,15.624,56.198,496
714,Tierp,17.52,60.345,345
288,Lammhult,14.582,57.17,200
240,Vislanda,14.454,56.786,200
240,Vaeckelsang,14.918,56.643,200
1478,Vaexjoe,14.798,56.894,856
714,Aelmhult,14.137,56.55,288
345,Borgholm,16.662,56.876,200
240,Gamleby,16.401,57.893,200
345,Hultsfred,15.838,57.49,200
595,Vaernamo,14.041,57.185,414
496,Aseda,15.353,57.167,240
1232,Uppsala,17.634,59.851,595
595,Oesthammar,18.361,60.26,345
496,Eskilstuna,16.503,59.371,240
595,Katrineholm,16.205,58.992,414
288,Malmkoeping,16.724,59.135,240
414,Nykoeping,17.023,58.757,414
288,Boxholm,15.045,58.192,200
414,Kisa,15.635,57.984,240
1773,Linkoeping,15.621,58.404,856
288,Mjoelby,15.13,58.333,240
240,Soederkoeping,16.325,58.473,200
288,Valdemarsvik,16.596,58.21,240
414,Atvidaberg,15.998,58.198,240
288,Oesterbymo,15.273,57.827,200
288,Aneby,14.808,57.835,200
240,Nykyrka,14.973,58.624,200
240,Rimbo,18.36,59.744,200
240,Jordbro,18.127,59.145,200
714,Nynaeshamn,17.944,58.905,345
345,Balsta,17.521,59.578,288
288,Fjaerdhundra,16.922,59.774,200
240,Haessleholm,13.774,56.16,240
414,Burgsvik,18.277,57.033,200
595,Faroesund,19.05,57.859,345
856,Hemse,18.383,57.239,414
240,Ljugarn,18.707,57.333,200
1478,Visby,18.314,57.639,1027
288,Backaryd,15.153,56.346,200
240,Elloes,11.473,58.179,200
